seq_id,start,end,strand,feat_id,feat_type,gene,desc
"REL606",3341755,3342912,1,"ECB_03123","gene","acrE",""
"REL606",3341755,3342912,1,"ECB_03123","CDS","acrE","cytoplasmic membrane lipoprotein"
"REL606",3342924,3346028,1,"ECB_03124","gene","acrF",""
"REL606",3342924,3346028,1,"ECB_03124","CDS","acrF","multidrug efflux system protein"
"REL606",3346281,3346502,1,"ECB_03125","gene","yhdV",""
"REL606",3346281,3346502,1,"ECB_03125","CDS","yhdV","predicted outer membrane protein"
"REL606",3347041,3347958,1,"ECB_03126","gene","yhdW",""
"REL606",3347041,3347958,1,"ECB_03126","CDS","yhdW","predicted amino-acid transporter subunit"
"REL606",3348026,3349207,1,"ECB_03127","gene","yhdX",""
"REL606",3348026,3349207,1,"ECB_03127","CDS","yhdX","predicted amino-acid transporter subunit"
"REL606",3349217,3350320,1,"ECB_03128","gene","yhdY",""
"REL606",3349217,3350320,1,"ECB_03128","CDS","yhdY","predicted amino-acid transporter subunit"
"REL606",3350328,3351086,1,"ECB_03129","gene","yhdZ",""
"REL606",3350328,3351086,1,"ECB_03129","CDS","yhdZ","predicted amino-acid transporter subunit"
"REL606",3351315,3351434,-1,"ECB_r00007","gene","rrfF",""
"REL606",3351315,3351434,-1,"ECB_r00007","rRNA","rrfF","5S ribosomal RNA"
"REL606",3351472,3351547,-1,"ECB_t00059","gene","thrV",""
"REL606",3351472,3351547,-1,"ECB_t00059","tRNA","thrV","tRNA-Thr"
"REL606",3351560,3351679,-1,"ECB_r00008","gene","rrfD",""
"REL606",3351560,3351679,-1,"ECB_r00008","rRNA","rrfD","5S ribosomal RNA"
"REL606",3351772,3354679,-1,"ECB_r00009","gene","rrlD",""
"REL606",3351772,3354679,-1,"ECB_r00009","rRNA","rrlD","23S ribosomal RNA"
"REL606",3354863,3354938,-1,"ECB_t00060","gene","alaU",""
"REL606",3354863,3354938,-1,"ECB_t00060","tRNA","alaU","tRNA-Ala"
"REL606",3354981,3355057,-1,"ECB_t00061","gene","ileU",""
"REL606",3354981,3355057,-1,"ECB_t00061","tRNA","ileU","tRNA-Ile"
"REL606",3355126,3356667,-1,"ECB_r00010","gene","rrsD",""
"REL606",3355126,3356667,-1,"ECB_r00010","rRNA","rrsD","16S ribosomal RNA"
"REL606",3357141,3357695,1,"ECB_03130","gene","yrdA",""
"REL606",3357141,3357695,1,"ECB_03130","CDS","yrdA","hypothetical protein"
"REL606",3357671,3357928,-1,"ECB_03131","gene","yrdB",""
"REL606",3357671,3357928,-1,"ECB_03131","CDS","yrdB","hypothetical protein"
"REL606",3357925,3358743,-1,"ECB_03132","gene","aroE",""
"REL606",3357925,3358743,-1,"ECB_03132","CDS","aroE","dehydroshikimate reductase, NAD(P)-binding"
"REL606",3358748,3359320,-1,"ECB_03133","gene","yrdC",""
"REL606",3358748,3359320,-1,"ECB_03133","CDS","yrdC","predicted ribosome maturation factor"
"REL606",3359325,3359867,-1,"ECB_03134","gene","yrdD",""
"REL606",3359325,3359867,-1,"ECB_03134","CDS","yrdD","predicted DNA topoisomerase"
"REL606",3359896,3360369,-1,"ECB_03135","gene","smg",""
"REL606",3359896,3360369,-1,"ECB_03135","CDS","smg","hypothetical protein"
"REL606",3360341,3361465,-1,"ECB_03136","gene","smf",""
"REL606",3360341,3361465,-1,"ECB_03136","CDS","smf","hypothetical protein"
"REL606",3361595,3362104,1,"ECB_03137","gene","def",""
"REL606",3361595,3362104,1,"ECB_03137","CDS","def","peptide deformylase"
"REL606",3362119,3363066,1,"ECB_03138","gene","fmt",""
"REL606",3362119,3363066,1,"ECB_03138","CDS","fmt","methionyl-tRNA formyltransferase"
"REL606",3363112,3364401,1,"ECB_03139","gene","rrmB",""
"REL606",3363112,3364401,1,"ECB_03139","CDS","rrmB","16S rRNA m5C967 methyltransferase, S-adenosyl-L-methionine-dependent"
"REL606",3364423,3365799,1,"ECB_03140","gene","trkA",""
"REL606",3364423,3365799,1,"ECB_03140","CDS","trkA","potassium transporter peripheral membrane component"
"REL606",3365929,3366339,1,"ECB_03141","gene","mscL",""
"REL606",3365929,3366339,1,"ECB_03141","CDS","mscL","large-conductance mechanosensitive channel"
"REL606",3366336,3366554,-1,"ECB_03142","gene","yhdL",""
"REL606",3366336,3366554,-1,"ECB_03142","CDS","yhdL","hypothetical protein"
"REL606",3366610,3367035,-1,"ECB_03143","gene","zntR",""
"REL606",3366610,3367035,-1,"ECB_03143","CDS","zntR","zinc-responsive transcriptional regulator"
"REL606",3367046,3367414,-1,"ECB_03144","gene","yhdN",""
"REL606",3367046,3367414,-1,"ECB_03144","CDS","yhdN","hypothetical protein"
"REL606",3367521,3367904,-1,"ECB_03145","gene","rplQ",""
"REL606",3367521,3367904,-1,"ECB_03145","CDS","rplQ","50S ribosomal protein L17"
"REL606",3367945,3368934,-1,"ECB_03146","gene","rpoA",""
"REL606",3367945,3368934,-1,"ECB_03146","CDS","rpoA","DNA-directed RNA polymerase subunit alpha"
"REL606",3368960,3369580,-1,"ECB_03147","gene","rpsD",""
"REL606",3368960,3369580,-1,"ECB_03147","CDS","rpsD","30S ribosomal protein S4"
"REL606",3369614,3370003,-1,"ECB_03148","gene","rpsK",""
"REL606",3369614,3370003,-1,"ECB_03148","CDS","rpsK","30S ribosomal protein S11"
"REL606",3370020,3370376,-1,"ECB_03149","gene","rpsM",""
"REL606",3370020,3370376,-1,"ECB_03149","CDS","rpsM","30S ribosomal protein S13"
"REL606",3370523,3370639,-1,"ECB_03150","gene","rpmJ",""
"REL606",3370523,3370639,-1,"ECB_03150","CDS","rpmJ","50S ribosomal protein L36"
"REL606",3370671,3372002,-1,"ECB_03151","gene","prlA",""
"REL606",3370671,3372002,-1,"ECB_03151","CDS","prlA","protein translocase subunit SecY"
"REL606",3372010,3372444,-1,"ECB_03152","gene","rplO",""
"REL606",3372010,3372444,-1,"ECB_03152","CDS","rplO","50S ribosomal protein L15"
"REL606",3372448,3372627,-1,"ECB_03153","gene","rpmD",""
"REL606",3372448,3372627,-1,"ECB_03153","CDS","rpmD","50S ribosomal protein L30"
"REL606",3372631,3373134,-1,"ECB_03154","gene","rpsE",""
"REL606",3372631,3373134,-1,"ECB_03154","CDS","rpsE","30S ribosomal protein S5"
"REL606",3373149,3373502,-1,"ECB_03155","gene","rplR",""
"REL606",3373149,3373502,-1,"ECB_03155","CDS","rplR","50S ribosomal protein L18"
"REL606",3373512,3374045,-1,"ECB_03156","gene","rplF",""
"REL606",3373512,3374045,-1,"ECB_03156","CDS","rplF","50S ribosomal protein L6"
"REL606",3374058,3374450,-1,"ECB_03157","gene","rpsH",""
"REL606",3374058,3374450,-1,"ECB_03157","CDS","rpsH","30S ribosomal protein S8"
"REL606",3374484,3374789,-1,"ECB_03158","gene","rpsN",""
"REL606",3374484,3374789,-1,"ECB_03158","CDS","rpsN","30S ribosomal protein S14"
"REL606",3374804,3375343,-1,"ECB_03159","gene","rplE",""
"REL606",3374804,3375343,-1,"ECB_03159","CDS","rplE","50S ribosomal protein L5"
"REL606",3375358,3375672,-1,"ECB_03160","gene","rplX",""
"REL606",3375358,3375672,-1,"ECB_03160","CDS","rplX","50S ribosomal protein L24"
"REL606",3375683,3376054,-1,"ECB_03161","gene","rplN",""
"REL606",3375683,3376054,-1,"ECB_03161","CDS","rplN","50S ribosomal protein L14"
"REL606",3376219,3376473,-1,"ECB_03162","gene","rpsQ",""
"REL606",3376219,3376473,-1,"ECB_03162","CDS","rpsQ","30S ribosomal protein S17"
"REL606",3376473,3376664,-1,"ECB_03163","gene","rpmC",""
"REL606",3376473,3376664,-1,"ECB_03163","CDS","rpmC","50S ribosomal protein L29"
"REL606",3376664,3377074,-1,"ECB_03164","gene","rplP",""
"REL606",3376664,3377074,-1,"ECB_03164","CDS","rplP","50S ribosomal protein L16"
"REL606",3377087,3377788,-1,"ECB_03165","gene","rpsC",""
"REL606",3377087,3377788,-1,"ECB_03165","CDS","rpsC","30S ribosomal protein S3"
"REL606",3377806,3378138,-1,"ECB_03166","gene","rplV",""
"REL606",3377806,3378138,-1,"ECB_03166","CDS","rplV","50S ribosomal protein L22"
"REL606",3378153,3378431,-1,"ECB_03167","gene","rpsS",""
"REL606",3378153,3378431,-1,"ECB_03167","CDS","rpsS","30S ribosomal protein S19"
"REL606",3378448,3379269,-1,"ECB_03168","gene","rplB",""
"REL606",3378448,3379269,-1,"ECB_03168","CDS","rplB","50S ribosomal protein L2"
"REL606",3379287,3379589,-1,"ECB_03169","gene","rplW",""
"REL606",3379287,3379589,-1,"ECB_03169","CDS","rplW","50S ribosomal protein L23"
"REL606",3379586,3380191,-1,"ECB_03170","gene","rplD",""
"REL606",3379586,3380191,-1,"ECB_03170","CDS","rplD","50S ribosomal protein L4"
"REL606",3380202,3380831,-1,"ECB_03171","gene","rplC",""
"REL606",3380202,3380831,-1,"ECB_03171","CDS","rplC","50S ribosomal protein L3"
"REL606",3380864,3381175,-1,"ECB_03172","gene","rpsJ",""
"REL606",3380864,3381175,-1,"ECB_03172","CDS","rpsJ","30S ribosomal protein S10"
"REL606",3381413,3381832,-1,"ECB_03173","gene","pioO",""
"REL606",3381413,3381832,-1,"ECB_03173","CDS","pioO","part of gsp divergon involved in type II protein secretion"
"REL606",3381834,3383303,-1,"ECB_03174","gene","gspA",""
"REL606",3381834,3383303,-1,"ECB_03174","CDS","gspA","general secretory pathway component, cryptic"
"REL606",3383483,3384298,1,"ECB_03175","gene","gspC",""
"REL606",3383483,3384298,1,"ECB_03175","CDS","gspC","general secretory pathway component, cryptic"
"REL606",3384282,3386234,1,"ECB_03176","gene","gspD",""
"REL606",3384282,3386234,1,"ECB_03176","CDS","gspD","general secretory pathway component, cryptic"
"REL606",3386244,3387725,1,"ECB_03177","gene","gspE",""
"REL606",3386244,3387725,1,"ECB_03177","CDS","gspE","general secretory pathway component, cryptic"
"REL606",3387722,3388918,1,"ECB_03178","gene","gspF",""
"REL606",3387722,3388918,1,"ECB_03178","CDS","gspF","general secretory pathway component, cryptic"
"REL606",3388928,3389365,1,"ECB_03179","gene","gspG",""
"REL606",3388928,3389365,1,"ECB_03179","CDS","gspG","pseudopilin, cryptic, general secretion pathway"
"REL606",3389373,3389882,1,"ECB_03180","gene","gspH",""
"REL606",3389373,3389882,1,"ECB_03180","CDS","gspH","predicted general secretory pathway component, cryptic"
"REL606",3389879,3390256,1,"ECB_03181","gene","gspI",""
"REL606",3389879,3390256,1,"ECB_03181","CDS","gspI","general secretory pathway component, cryptic"
"REL606",3390249,3390836,1,"ECB_03182","gene","gspJ",""
"REL606",3390249,3390836,1,"ECB_03182","CDS","gspJ","predicted general secretory pathway component, cryptic"
"REL606",3390829,3391812,1,"ECB_03183","gene","gspK",""
"REL606",3390829,3391812,1,"ECB_03183","CDS","gspK","general secretory pathway component, cryptic"
"REL606",3391827,3392990,1,"ECB_03184","gene","gspL",""
"REL606",3391827,3392990,1,"ECB_03184","CDS","gspL","general secretory pathway component, cryptic"
"REL606",3392987,3393448,1,"ECB_03185","gene","gspM",""
"REL606",3392987,3393448,1,"ECB_03185","CDS","gspM","general secretory pathway component, cryptic"
"REL606",3393448,3394125,1,"ECB_03186","gene","gspO",""
"REL606",3393448,3394125,1,"ECB_03186","CDS","gspO","bifunctional prepilin leader peptidase/ methylase"
"REL606",3394154,3394630,-1,"ECB_03187","gene","bfr",""
"REL606",3394154,3394630,-1,"ECB_03187","CDS","bfr","bacterioferritin, iron storage and detoxification protein"
"REL606",3394702,3394896,-1,"ECB_03188","gene","bfd",""
"REL606",3394702,3394896,-1,"ECB_03188","CDS","bfd","bacterioferritin-associated ferredoxin"
"REL606",3395065,3397758,-1,"ECB_03189","gene","chiA",""
"REL606",3395065,3397758,-1,"ECB_03189","CDS","chiA","periplasmic endochitinase"
"REL606",3398050,3399234,-1,"ECB_03190","gene","tuf",""
"REL606",3398050,3399234,-1,"ECB_03190","CDS","tuf","protein chain elongation factor EF-Tu (duplicate of tufB)"
"REL606",3399305,3401419,-1,"ECB_03191","gene","fusA",""
"REL606",3399305,3401419,-1,"ECB_03191","CDS","fusA","elongation factor EF-2"
"REL606",3401516,3401986,-1,"ECB_03192","gene","rpsG",""
"REL606",3401516,3401986,-1,"ECB_03192","CDS","rpsG","30S ribosomal protein S7"
"REL606",3402083,3402457,-1,"ECB_03193","gene","rpsL",""
"REL606",3402083,3402457,-1,"ECB_03193","CDS","rpsL","30S ribosomal protein S12"
"REL606",3402583,3402870,-1,"ECB_03194","gene","yheL",""
"REL606",3402583,3402870,-1,"ECB_03194","CDS","yheL","predicted intracellular sulfur oxidation protein"
"REL606",3402878,3403237,-1,"ECB_03195","gene","yheM",""
"REL606",3402878,3403237,-1,"ECB_03195","CDS","yheM","hypothetical protein"
"REL606",3403237,3403623,-1,"ECB_03196","gene","yheN",""
"REL606",3403237,3403623,-1,"ECB_03196","CDS","yheN","hypothetical protein"
"REL606",3403623,3404345,-1,"ECB_03197","gene","yheO",""
"REL606",3403623,3404345,-1,"ECB_03197","CDS","yheO","predicted DNA-binding transcriptional regulator"
"REL606",3404512,3405324,-1,"ECB_03198","gene","fkpA",""
"REL606",3404512,3405324,-1,"ECB_03198","CDS","fkpA","FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase)"
"REL606",3405545,3405763,1,"ECB_03199","gene","slyX",""
"REL606",3405545,3405763,1,"ECB_03199","CDS","slyX","hypothetical protein"
"REL606",3405812,3406402,-1,"ECB_03200","gene","slyD",""
"REL606",3405812,3406402,-1,"ECB_03200","CDS","slyD","FKBP-type peptidyl prolyl cis-trans isomerase (rotamase)"
"REL606",3406707,3408512,-1,"ECB_03201","gene","kefB",""
"REL606",3406707,3408512,-1,"ECB_03201","CDS","kefB","glutathione-regulated potassium-efflux system protein"
"REL606",3408512,3409066,-1,"ECB_03202","gene","yheR",""
"REL606",3408512,3409066,-1,"ECB_03202","CDS","yheR","glutathione-regulated potassium-efflux system ancillary protein"
"REL606",3409194,3411107,1,"ECB_03203","gene","yheS",""
"REL606",3409194,3411107,1,"ECB_03203","CDS","yheS","fused predicted transporter subunits of ABC superfamily: ATP-binding components"
"REL606",3411107,3412129,1,"ECB_03204","gene","yheT",""
"REL606",3411107,3412129,1,"ECB_03204","CDS","yheT","predicted hydrolase"
"REL606",3412123,3412341,1,"ECB_03205","gene","yheU",""
"REL606",3412123,3412341,1,"ECB_03205","CDS","yheU","hypothetical protein"
"REL606",3412395,3413264,1,"ECB_03206","gene","prkB",""
"REL606",3412395,3413264,1,"ECB_03206","CDS","prkB","predicted phosphoribulokinase"
"REL606",3413319,3413723,-1,"ECB_03207","gene","yhfA",""
"REL606",3413319,3413723,-1,"ECB_03207","CDS","yhfA","hypothetical protein"
"REL606",3414025,3414657,1,"ECB_03208","gene","crp",""
"REL606",3414025,3414657,1,"ECB_03208","CDS","crp","DNA-binding transcriptional dual regulator"
"REL606",3414696,3416798,1,"ECB_03209","gene","yhfK",""
"REL606",3414696,3416798,1,"ECB_03209","CDS","yhfK","conserved inner membrane protein"
"REL606",3416865,3418085,-1,"ECB_03210","gene","argD",""
"REL606",3416865,3418085,-1,"ECB_03210","CDS","argD","bifunctional acetylornithine aminotransferase/ succinyldiaminopimelate aminotransferase"
"REL606",3418171,3418734,-1,"ECB_03211","gene","pabA",""
"REL606",3418171,3418734,-1,"ECB_03211","CDS","pabA","para-aminobenzoate synthase component II"
"REL606",3418766,3419368,-1,"ECB_03212","gene","fic",""
"REL606",3418766,3419368,-1,"ECB_03212","CDS","fic","stationary-phase protein, cell division"
"REL606",3419358,3419525,-1,"ECB_03213","gene","yhfG",""
"REL606",3419358,3419525,-1,"ECB_03213","CDS","yhfG","hypothetical protein"
"REL606",3419630,3420202,-1,"ECB_03214","gene","ppiA",""
"REL606",3419630,3420202,-1,"ECB_03214","CDS","ppiA","peptidyl-prolyl cis-trans isomerase A (rotamase A)"
"REL606",3420473,3421654,1,"ECB_03215","gene","yhfC",""
"REL606",3420473,3421654,1,"ECB_03215","CDS","yhfC","hypothetical protein"
"REL606",3421916,3424459,1,"ECB_03216","gene","nirB",""
"REL606",3421916,3424459,1,"ECB_03216","CDS","nirB","nitrite reductase, large subunit, NAD(P)H-binding"
"REL606",3424456,3424782,1,"ECB_03217","gene","nirD",""
"REL606",3424456,3424782,1,"ECB_03217","CDS","nirD","nitrite reductase small subunit"
"REL606",3424908,3425714,1,"ECB_03218","gene","nirC",""
"REL606",3424908,3425714,1,"ECB_03218","CDS","nirC","nitrite transporter"
"REL606",3425733,3427106,1,"ECB_03219","gene","cysG",""
"REL606",3425733,3427106,1,"ECB_03219","CDS","cysG","fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase/uroporphyrinogen methyltransferase"
"REL606",3427353,3427520,1,"ECB_03220","gene","yhfL",""
"REL606",3427353,3427520,1,"ECB_03220","CDS","yhfL","conserved secreted peptide"
"REL606",3427815,3429152,1,"ECB_03221","gene","yhfM",""
"REL606",3427815,3429152,1,"ECB_03221","CDS","yhfM","predicted fructoselysine transporter"
"REL606",3429173,3430195,1,"ECB_03222","gene","yhfN",""
"REL606",3429173,3430195,1,"ECB_03222","CDS","yhfN","fructoselysine-6-P-deglycase"
"REL606",3430245,3431075,1,"ECB_03223","gene","frlC",""
"REL606",3430245,3431075,1,"ECB_03223","CDS","frlC","predicted isomerase"
"REL606",3431072,3431857,1,"ECB_03224","gene","yhfQ",""
"REL606",3431072,3431857,1,"ECB_03224","CDS","yhfQ","fructoselysine 6-kinase"
"REL606",3431957,3432688,1,"ECB_03225","gene","yhfR",""
"REL606",3431957,3432688,1,"ECB_03225","CDS","yhfR","predicted DNA-binding transcriptional regulator"
"REL606",3432840,3434702,-1,"ECB_03226","gene","yhfS","interrupted by IS1"
"REL606",3432840,3433460,-1,"ECB_03226","CDS","yhfS","putative enzyme; b3376_1"
"REL606",3433462,3434229,-1,,"repeat_region","IS1","repeat region"
"REL606",3433477,3433980,-1,"ECB_03227","gene","insB-23",""
"REL606",3433477,3433980,-1,"ECB_03227","CDS","insB-23","IS1 protein InsB"
"REL606",3433899,3434174,-1,"ECB_03228","gene","insA-23",""
"REL606",3433899,3434174,-1,"ECB_03228","CDS","insA-23","IS1 protein InsA"
"REL606",3434208,3434702,-1,"ECB_03226","CDS","yhfS","putative enzyme; b3376_2"
"REL606",3434714,3436018,-1,"ECB_03229","gene","yhfT",""
"REL606",3434714,3436018,-1,"ECB_03229","CDS","yhfT","predicted inner membrane protein"
"REL606",3436030,3436383,-1,"ECB_03230","gene","yhfU",""
"REL606",3436030,3436383,-1,"ECB_03230","CDS","yhfU","hypothetical protein"
"REL606",3436394,3437272,-1,"ECB_03231","gene","yhfV",""
"REL606",3436394,3437272,-1,"ECB_03231","CDS","yhfV","predicted hydrolase"
"REL606",3437269,3438495,-1,"ECB_03232","gene","yhfW",""
"REL606",3437269,3438495,-1,"ECB_03232","CDS","yhfW","predicted mutase"
"REL606",3438495,3439658,-1,"ECB_03233","gene","yhfX",""
"REL606",3438495,3439658,-1,"ECB_03233","CDS","yhfX","predicted amino acid racemase"
"REL606",3439742,3440104,-1,"ECB_03234","gene","yhfY",""
"REL606",3439742,3440104,-1,"ECB_03234","CDS","yhfY","hypothetical protein"
"REL606",3440121,3441026,-1,"ECB_03235","gene","yhfZ",""
"REL606",3440121,3441026,-1,"ECB_03235","CDS","yhfZ","hypothetical protein"
"REL606",3441316,3442320,-1,"ECB_03236","gene","trpS",""
"REL606",3441316,3442320,-1,"ECB_03236","CDS","trpS","tryptophanyl-tRNA synthetase"
"REL606",3442313,3443071,-1,"ECB_03237","gene","gph",""
"REL606",3442313,3443071,-1,"ECB_03237","CDS","gph","phosphoglycolate phosphatase"
"REL606",3443064,3443741,-1,"ECB_03238","gene","rpe",""
"REL606",3443064,3443741,-1,"ECB_03238","CDS","rpe","ribulose-phosphate 3-epimerase"
"REL606",3443759,3444595,-1,"ECB_03239","gene","dam",""
"REL606",3443759,3444595,-1,"ECB_03239","CDS","dam","DNA adenine methylase"
"REL606",3444702,3445988,-1,"ECB_03240","gene","damX",""
"REL606",3444702,3445988,-1,"ECB_03240","CDS","damX","hypothetical protein"
"REL606",3446080,3447168,-1,"ECB_03241","gene","aroB",""
"REL606",3446080,3447168,-1,"ECB_03241","CDS","aroB","3-dehydroquinate synthase"
"REL606",3447225,3447746,-1,"ECB_03242","gene","aroK",""
"REL606",3447225,3447746,-1,"ECB_03242","CDS","aroK","shikimate kinase I"
"REL606",3448147,3449385,-1,"ECB_03243","gene","hofQ",""
"REL606",3448147,3449385,-1,"ECB_03243","CDS","hofQ","predicted fimbrial transporter"
"REL606",3449297,3449701,-1,"ECB_03244","gene","yrfA",""
"REL606",3449297,3449701,-1,"ECB_03244","CDS","yrfA","hypothetical protein"
"REL606",3449691,3450131,-1,"ECB_03245","gene","yrfB",""
"REL606",3449691,3450131,-1,"ECB_03245","CDS","yrfB","hypothetical protein"
"REL606",3450115,3450654,-1,"ECB_03246","gene","yrfC",""
"REL606",3450115,3450654,-1,"ECB_03246","CDS","yrfC","predicted fimbrial assembly protein"
"REL606",3450654,3451433,-1,"ECB_03247","gene","yrfD",""
"REL606",3450654,3451433,-1,"ECB_03247","CDS","yrfD","predicted pilus assembly protein"
"REL606",3451553,3454105,1,"ECB_03248","gene","mrcA",""
"REL606",3451553,3454105,1,"ECB_03248","CDS","mrcA","fused penicillin-binding protein 1a: murein transglycosylase/murein transpeptidase"
"REL606",3454273,3454833,-1,"ECB_03249","gene","yrfE",""
"REL606",3454273,3454833,-1,"ECB_03249","CDS","yrfE","ADP-ribose diphosphatase"
"REL606",3455153,3457288,1,"ECB_03250","gene","yrfF",""
"REL606",3455153,3457288,1,"ECB_03250","CDS","yrfF","predicted inner membrane protein"
"REL606",3457353,3458021,1,"ECB_03251","gene","yrfG",""
"REL606",3457353,3458021,1,"ECB_03251","CDS","yrfG","predicted hydrolase"
"REL606",3458032,3458433,1,"ECB_03252","gene","hslR",""
"REL606",3458032,3458433,1,"ECB_03252","CDS","hslR","ribosome-associated heat shock protein Hsp15"
"REL606",3458458,3459336,1,"ECB_03253","gene","hslO",""
"REL606",3458458,3459336,1,"ECB_03253","CDS","hslO","Hsp33-like chaperonin"
"REL606",3459399,3461123,-1,"ECB_03254","gene","yhgE",""
"REL606",3459399,3461123,-1,"ECB_03254","CDS","yhgE","predicted inner membrane protein"
"REL606",3461502,3463124,1,"ECB_03255","gene","pckA",""
"REL606",3461502,3463124,1,"ECB_03255","CDS","pckA","phosphoenolpyruvate carboxykinase"
"REL606",3463200,3464552,-1,"ECB_03256","gene","envZ",""
"REL606",3463200,3464552,-1,"ECB_03256","CDS","envZ","osmolarity sensor protein"
"REL606",3464549,3465268,-1,"ECB_03257","gene","ompR",""
"REL606",3464549,3465268,-1,"ECB_03257","CDS","ompR","osmolarity response regulator"
"REL606",3465496,3465972,1,"ECB_03258","gene","greB",""
"REL606",3465496,3465972,1,"ECB_03258","CDS","greB","transcription elongation factor GreB"
"REL606",3466072,3468390,1,"ECB_03259","gene","yhgF",""
"REL606",3466072,3468390,1,"ECB_03259","CDS","yhgF","predicted transcriptional accessory protein"
"REL606",3468828,3469055,1,"ECB_03260","gene","feoA",""
"REL606",3468828,3469055,1,"ECB_03260","CDS","feoA","ferrous iron transport protein A"
"REL606",3469072,3471393,1,"ECB_03261","gene","feoB",""
"REL606",3469072,3471393,1,"ECB_03261","CDS","feoB","ferrous iron transport protein B"
"REL606",3471393,3471629,1,"ECB_03262","gene","yhgG",""
"REL606",3471393,3471629,1,"ECB_03262","CDS","yhgG","predicted DNA-binding transcriptional regulator"
"REL606",3471832,3472710,1,"ECB_03263","gene","yhgA",""
"REL606",3471832,3472710,1,"ECB_03263","CDS","yhgA","predicted transposase"
"REL606",3472739,3473509,-1,"ECB_03264","gene","bioH",""
"REL606",3472739,3473509,-1,"ECB_03264","CDS","bioH","carboxylesterase of pimeloyl-CoA synthesis"
"REL606",3473547,3474230,1,"ECB_03265","gene","yhgH",""
"REL606",3473547,3474230,1,"ECB_03265","CDS","yhgH","gluconate periplasmic binding protein with phosphoribosyltransferase domain, GNT I system"
"REL606",3474289,3474864,1,"ECB_03266","gene","yhgI",""
"REL606",3474289,3474864,1,"ECB_03266","CDS","yhgI","predicted gluconate transport associated protein"
"REL606",3475225,3476541,1,"ECB_03267","gene","gntT",""
"REL606",3475225,3476541,1,"ECB_03267","CDS","gntT","gluconate transporter, high-affinity GNT I system"
"REL606",3476586,3478670,-1,"ECB_03268","gene","malQ",""
"REL606",3476586,3478670,-1,"ECB_03268","CDS","malQ","4-alpha-glucanotransferase (amylomaltase)"
"REL606",3478680,3481073,-1,"ECB_03269","gene","malP",""
"REL606",3478680,3481073,-1,"ECB_03269","CDS","malP","maltodextrin phosphorylase"
"REL606",3481685,3484390,1,"ECB_03270","gene","malT",""
"REL606",3481685,3484390,1,"ECB_03270","CDS","malT","transcriptional regulator MalT"
"REL606",3484433,3485449,-1,"ECB_03271","gene","rtcA",""
"REL606",3484433,3485449,-1,"ECB_03271","CDS","rtcA","RNA 3'-terminal-phosphate cyclase"
"REL606",3485453,3486679,-1,"ECB_03272","gene","rtcB",""
"REL606",3485453,3486679,-1,"ECB_03272","CDS","rtcB","hypothetical protein"
"REL606",3486868,3488466,1,"ECB_03273","gene","rtcR",""
"REL606",3486868,3488466,1,"ECB_03273","CDS","rtcR","sigma 54-dependent transcriptional regulator of rtcBA expression"
"REL606",3488448,3489206,-1,"ECB_03274","gene","glpR",""
"REL606",3488448,3489206,-1,"ECB_03274","CDS","glpR","DNA-binding transcriptional repressor"
"REL606",3489223,3490053,-1,"ECB_03275","gene","glpG",""
"REL606",3489223,3490053,-1,"ECB_03275","CDS","glpG","predicted intramembrane serine protease"
"REL606",3490098,3490424,-1,"ECB_03276","gene","glpE",""
"REL606",3490098,3490424,-1,"ECB_03276","CDS","glpE","thiosulfate sulfurtransferase"
"REL606",3490614,3492119,1,"ECB_03277","gene","glpD",""
"REL606",3490614,3492119,1,"ECB_03277","CDS","glpD","sn-glycerol-3-phosphate dehydrogenase, aerobic, FAD/NAD(P)-binding"
"REL606",3492335,3495460,-1,"ECB_03278","gene","yzgL","interrupted by ECB_03279"
"REL606",3492335,3492937,-1,"ECB_03278","CDS","yzgL","hypothetical protein; b3427_1"
"REL606",3492937,3493929,-1,"ECB_03279","gene","ECB_03279",""
"REL606",3492937,3493929,-1,"ECB_03279","CDS","ECB_03279","hypothetical protein"
"REL606",3493955,3495460,-1,"ECB_03278","CDS","yzgL","hypothetical protein; b3427_2"
"REL606",3495588,3498035,-1,"ECB_03280","gene","glgP",""
"REL606",3495588,3498035,-1,"ECB_03280","CDS","glgP","glycogen phosphorylase"
"REL606",3498054,3499487,-1,"ECB_03281","gene","glgA",""
"REL606",3498054,3499487,-1,"ECB_03281","CDS","glgA","glycogen synthase"
"REL606",3499487,3500803,-1,"ECB_03282","gene","glgC",""
"REL606",3499487,3500803,-1,"ECB_03282","CDS","glgC","glucose-1-phosphate adenylyltransferase"
"REL606",3500800,3502773,-1,"ECB_03283","gene","glgX",""
"REL606",3500800,3502773,-1,"ECB_03283","CDS","glgX","glycogen debranching enzyme"
"REL606",3502770,3504956,-1,"ECB_03284","gene","glgB",""
"REL606",3502770,3504956,-1,"ECB_03284","CDS","glgB","glycogen branching enzyme"
"REL606",3505229,3506332,-1,"ECB_03285","gene","asd",""
"REL606",3505229,3506332,-1,"ECB_03285","CDS","asd","aspartate-semialdehyde dehydrogenase"
"REL606",3506524,3507117,1,"ECB_03286","gene","yhgN",""
"REL606",3506524,3507117,1,"ECB_03286","CDS","yhgN","predicted antibiotic transporter"
"REL606",3507174,3508514,-1,"ECB_03287","gene","gntU",""
